cleaned_text,text_cleaned,sentiment_label,sentiment_score
ya kan prabowo liat contohnya pas bansos pilpres kemaren doi liat si joko dapet banyak dari proyek bansos nah dicontohlah sama muridnya donk kepengen juga kan cuan cuannnnnn,kan prabowo liat contoh pas bansos pilpres kemaren doi liat si joko dapet banyak proyek bansos nah contoh sama murid donk ken kan cuan cuannnnnn,LABEL_4,0.2926234304904938
sudah saya duga sejak awal sesuatu yang dimulai dgn tergesa² pasti haailnya kurang baiki,duga sejak awal mulai gesa haailnya kurang baik,LABEL_4,0.2776198089122772
apa jadinya negara ini tanpa tempo,apa jadi negara tempo,LABEL_3,0.2513412833213806
gak boleh dikritik,kritik,LABEL_1,0.26099714636802673
yeee kocak orang itu uangnya dari pajak rakyat dah pasti ada andil semua rakyat termasuk yg kritik buat modalin itu program,yeee kocak orang uang pajak rakyat dah andil semua rakyat masuk kritik buat modalin program,LABEL_4,0.31615668535232544
kalau masih aja ada mahluk yg mengkorup mkgmemang gerak allah tapi yg mengikuti gretek hati perilaku korup itu adalah mahluk tercela itu sendirisemoga bertobat,kalau aja mahluk korup mkgmemang gerak allah ikut gretek hati perilaku korup mahluk cela sendirisemoga tobat,LABEL_4,0.3289739787578583
emang kalian ga aneh semenjak kampanye dia koar mbg dr cmn ide aja udah absurd,emang kalian aneh semenjak kampanye koar mbg dr cmn ide aja udah absurd,LABEL_4,0.29403987526893616
saya salut dg kumentar tempo kaluk emang detiknya ada bocoran tentang makan bergisi gratis cuman untuk ajang koropsi tlng kritik selalu biar gk makin hancur negara ini,salut dg tar tempo kaluk emang detik bocor makan bergisi gratis cuman ajang koropsi tlng kritik selalu biar gk makin hancur negara,LABEL_4,0.32269519567489624
jangan jauhjauh ke antartika bos ada di sebelah noh,jangan jauhjauh antartika bos belah noh,LABEL_4,0.26578056812286377
susah ya negara kita apa apa di korupsi pungli siapapun presidennya apapun programnya kapan majunya kalau begini terus,susah negara apa apa korupsi pungli siapa presiden apa program kapan maju kalau begini terus,LABEL_4,0.28779739141464233
alhamdulillah terimakasih pak prabowo program mbg telah meningkatkan gizi anak anaknya kawan bapak,alhamdulillah terimakasih pak prabowo program mbg tingkat gizi anak anak kawan bapak,LABEL_4,0.33050858974456787
kami jg sangat berterima kasih kepada tempo atas konten yang berani kritis dengan terukur tanpa keluar rel jurnalistik,jg sangat terima kasih tempo atas konten berani kritis ukur keluar rel jurnalistik,LABEL_4,0.31732454895973206
proyemakan bergizi gratis bayar dengan apbn bukan gratis cara korupsi dengan metode baru,proyemakan gizi gratis bayar apbn bukan gratis cara korupsi metode baru,LABEL_4,0.2847380042076111
memang tempo paling akurat beritanya,memang tempo paling akurat berita,LABEL_4,0.23168633878231049
mantaf,mantaf,LABEL_3,0.21822483837604523
btul iti proyek makan gratis krn dijadikan sarana utk memperkaya kroni pemerintah,btul iti proyek makan gratis krn jadi sarana utk kaya kroni perintah,LABEL_4,0.2632211446762085
setelah jaman sukarno dan suharto semakin kesini sdh semakin nyata klu presiden itu kebijakan nya atas nana rakyat tpi didlmnya hanya utk memperkaya kroninya,jaman sukarno suharto makin kesini sdh makin nyata klu presiden bijak nya atas nana rakyat tpi didlmnya utk kaya kroni,LABEL_4,0.33317822217941284
presiden prabowo wajib tampak dalam penampilan harus gemuk nggak boleh tampak kurus seperti orang cacingan terus presiden prabowo gemuk kemudian juta tetapi rakyatnya kurus cacingan apa kata dunia setuju proyek makan bergizi gratis mbg wajib dilaksanakan tiji tibeh mati siji mati kabeh rusji rusbeh kurus siji kurus kabeh mukji mukbeh gemuk siji gemuk kabeh he he he he,presiden prabowo wajib tampak tampil gemuk tampak kurus orang cacing terus presiden prabowo gemuk kemudian juta rakyat kurus cacing apa kata dunia tuju proyek makan gizi gratis mbg wajib laksana tiji tibeh mati siji mati kabeh rusji rusbeh kurus siji kurus kabeh mukji mukbeh gemuk siji gemuk kabeh he he he he,LABEL_4,0.32648664712905884
njirr,njirr,LABEL_3,0.25089147686958313
parah sih program mbg,parah sih program mbg,LABEL_4,0.26448744535446167
nyesel gak lu pada pilih,nyesel lu pilih,LABEL_4,0.25468894839286804
bravo tempo semoga tetap kosisten menjadi jurnalis independen dan berintegritas,bravo tempo moga tetap kosisten jadi jurnalis independen integritas,LABEL_0,0.2692796289920807
sudah kuduga,duga,LABEL_3,0.26684674620628357
menyalaaa abangku,menyalaaa abang,LABEL_3,0.2633817195892334
sayangnya indonesia dapet bekas tentaranya modelan prabowo isinya kroni militernya yang begitu juga omonomon doang plus tangannya celamitan ngambilin duit rakyat lewat proyek pemerintah coba dapetnya modelan ibrahim traore,sayang indonesia dapet bekas tentara model prabowo isi kroni militer omonomon doang plus tangan celamitan ngambilin duit rakyat lewat proyek perintah coba dapetnya model ibrahim traore,LABEL_4,0.2808186411857605
proyek mbg proyek tuk mberi pekerjaan wapres,proyek mbg proyek tuk mberi kerja wapres,LABEL_0,0.23235656321048737
proyek jt rumah,proyek jt rumah,LABEL_3,0.2379155457019806
di sekolah anak saya juga belom pernah dapet,sekolah anak bom pernah dapet,LABEL_4,0.2595468759536743
semangat utk tempo jngn lelah berjuang terus suarakan kebenaran dan kritik kpd penguasa sudah ku duga mbg ladang korupsi,semangat utk tempo jngn lelah juang terus suara benar kritik kpd kuasa ku duga mbg ladang korupsi,LABEL_4,0.3647400736808777
proyek makansianggratis tidak tepat sasaran kadang basitidak merata lebih baiksubsidi sembako murah bisa digunakan untuk seluruh rakyat bisa beli bahan makan terjangkau berastelurayam dll,proyek makansianggratis tepat sasar kadang basitidak rata lebih baiksubsidi sembako murah guna seluruh rakyat beli bahan makan jangkau berastelurayam,LABEL_4,0.28542348742485046
ketika sebuah bangsa tidak malu lg korupsi tunggulah kehancurannya saja,buah bangsa malu lg korupsi tunggu hancur,LABEL_4,0.30028006434440613
smg presiden istana dan kabinet mengikuti kanal ini sy pribadi warga sulawesi pun mengakui bhw obrolan ini fakta semangat buat tim investigasi tempo media sy rakyat dan anak bangsa indonesia mendukung dan perduli terhadap faktafakta yg tabu di bicarakan oleh rakyat kecil,moga presiden istana kabinet ikut kanal sy pribadi warga sulawesi aku bhw obrol fakta semangat buat tim investigasi tempo media sy rakyat anak bangsa indonesia dukung duli faktafakta tabu bicara rakyat kecil,LABEL_4,0.3338686227798462
apakah masih percaya atas programprogram penguasa untuk kesejahteraan rakyat yakin hanya buat para penjilat nya keluarga dan kroninya perampokan mengunakan tipu muslihat yg melibatkan penguasa dan anggota terhormat yg mengemis suara dr rakyat,percaya atas programprogram kuasa sejahtera rakyat yakin buat jilat nya keluarga kroni ampo mengunakan tipu muslihat libat kuasa anggota hormat emis suara dr rakyat,LABEL_4,0.3609429895877838
sudah diduga programprogram nya hanya buat bancaan sebagai balas budi ke penjilat nya duit rakyat dirampok buat kepentingan nya untuk berkuasa,duga programprogram nya buat bancaan balas budi jilat nya duit rakyat rampok buat penting nya kuasa,LABEL_4,0.30384743213653564
penasaran platform nya apa nih,penasaran platform nya apa nih,LABEL_4,0.24933847784996033
realistis mereka yg berkeringat untk prabowo gibran pointnya jgn sampai ada korupsi disitu,realistis keringat untk prabowo gibran point jgn korupsi situ,LABEL_4,0.28357994556427
klau mitra ama aja bohong yang kaya semkin kaya yang miskin semakin miskin kembali ke masa orde baru lagi,klau mitra ama aja bohong kaya semkin kaya miskin makin miskin masa orde baru,LABEL_4,0.29364824295043945
gni aja seandainya besok pilpres milihnya kya yg kmrin lg ga salah kita juga kita lu aja kali,gni aja anda besok pilpres milihnya kya kmrin lg salah lu aja kali,LABEL_4,0.2915284335613251
dari awal penikmatnya adalah yg berduit coba nyontoh pmt as spt jaman pak harto yg menikmati adalah warga sekitar srkolah,awal nikmat duit coba nyontoh pmt as spt jaman pak harto nikmat warga srkolah,LABEL_4,0.3017227351665497
kenapa nggak membudidayakan masyarakat setempat untuk mengelola mbg,membudidayakan masyarakat tempat kelola mbg,LABEL_4,0.2602187991142273
abg yg baru ini suaranya cocok untuk podcast wkwkk,abg baru suara cocok podcast wkwkk,LABEL_4,0.28384310007095337
maju trus tempoaq bpenikmat informasi bocor alus,maju trus tempoaq bpenikmat informasi bocor alus,LABEL_4,0.2890326976776123
coba tempo infestigasi keterangan sekjen pdip yg mengatakan pilpres itu yg menang,coba tempo infestigasi terang sekjen pdip kata pilpres menang,LABEL_4,0.30349424481391907
p presiden di program makan gratis apakah tidak membuka peluang korupsi baru tolong di evaluasi indonesia biar makmur indonesia sebenar kaya tapi apbn banyak yang disimpangkan oleh oknom demi pribadi atau golongankelompok toloooong pak presiden rakyatmu rakyat kecilmu agar menikmati nikmatnya hidup maaf ya,p presiden program makan gratis buka peluang korupsi baru evaluasi indonesia biar makmur indonesia benar kaya apbn banyak simpang oknom pribadi golongankelompok toloooong pak presiden rakyat rakyat kecil nikmat nikmat hidup maaf,LABEL_4,0.27419111132621765
sebaiknya generasi kita jangan dididik dengan hal yg gratis jadi moralnya jangan moral gratisan karena kita ini sudah sangat krisis moral mari kita bangun moral kit jngan seneng klu dpt gratisan,baik generasi jangan didik gratis jadi moral jangan moral gratis sangat krisis moral bangun moral kit jngan neng klu dpt gratis,LABEL_4,0.33483579754829407
mantap,mantap,LABEL_3,0.24245457351207733
mantaap,mantaap,LABEL_4,0.23975712060928345
tinggal tempo yg bisa kami percaya dari semua media lanjutkan perlawanan terhadap kedholiman dan kezaliman para penikmat kekuasaan,tinggal tempo percaya semua media lanjut lawan kedholiman zalim nikmat kuasa,LABEL_4,0.2998015284538269
banyak tikus ya di indonesia,banyak tikus indonesia,LABEL_3,0.24266618490219116
sekolahan daerah saya sampe sekarang belum ada mbgterus dananya kemanadasar program ngga masuk akal,sekolah daerah sampe sekarang mbgterus dana kemanadasar program ngga masuk akal,LABEL_4,0.30312904715538025
mbok yao program makan gratis dihapus saja tempo dulu siswa tidak pernah diberi makan dari pemerintah ya orang tua bisa memberi makan kepada anaknya dan bisa sekolah,mbok yao program makan gratis hapus tempo dulu siswa pernah beri makan perintah orang tua beri makan anak sekolah,LABEL_4,0.3207317590713501
haha hilang perkara terpidana cirebon horehore,haha hilang perkara pidana cirebon horehore,LABEL_4,0.24748824536800385
bapak cahyadi tau ga tuh ada mbg yang bikin keracunan anak masih mau bilang tolol ke anak anak,bapak cahyadi tau tuh mbg bikin racun anak mau bilang tolol anak anak,LABEL_4,0.2957898676395416
salah satu korban dari mbg ini adalah mitra sodara gw jadi mitra boncos jt belum diganti belum lagi karena di awal sop gak jelas ada permintaan mendadak renovasi dapur dan tempat makan harus stainless keluar duit lagi tuh karena itu karyawan mitra sodara gw blm dapet gaji penuh karena kekurangan dana,salah satu korban mbg mitra sodara gw jadi mitra boncos jt ganti awal sop jelas minta dadak renovasi dapur tempat makan stainless keluar duit tuh karyawan mitra sodara gw blm dapet gaji penuh kurang dana,LABEL_4,0.3353902995586395
ya allah lindungi kami dari pemimpin pemimpin yang dzolim,allah lindung pimpin pimpin dzolim,LABEL_4,0.3079623281955719
ᴅɪᴍᴀɴᴀ ᴀᴅᴀ ʙᴀɴɢᴋᴀɪ ᴅɪ sɪᴛᴜ ᴘᴜʟᴀ ᴀᴅᴀ ᴋᴇʀᴜᴍᴜɴᴀɴ ʟᴀʟᴀᴛ,    s    ,LABEL_3,0.2585684657096863
proyek ga tuh proyek bancakanlah,proyek tuh proyek bancak,LABEL_4,0.2462540864944458
bocor alus ini sebenarnya sedang beriklan kalau pingin tau ya beli donk gitu kan,bocor alus benar sedang iklan kalau pingin tau beli donk gitu kan,LABEL_4,0.28838250041007996
gak bahaya ta lanjutkan tempo maju tak gentar,bahaya ta lanjut tempo maju tak gentar,LABEL_4,0.2917690575122833
sudah dibayangkan sejak proyek ini digaungkan saat kampanye akhirnya terbukti kan haddeeuuhhhh ri nggak punya duit tapi tetap dipaksakan,bayang sejak proyek gaung kampanye akhir bukti kan haddeeuuhhhh ri punya duit tetap paksa,LABEL_4,0.26200348138809204
bancakan lagi nehhhhh,bancak nehhhhh,LABEL_3,0.2484797239303589
abdi mah mendukung pisaaan atuh kang pram,abdi mah dukung pisaaan atuh kang pram,LABEL_4,0.22703024744987488
knapa rakyat pendukung dulu kok pada diem sih melihat sudah banyak kebijakan lawak dan kocak itu dan yg gg milih tolong dong lebih gertak lagi ke pemerintah apalagi influencer atau artis artis yg paham politik,knapa rakyat dukung dulu kok diem sih lihat banyak bijak lawak kocak gg milih dong lebih gertak perintah influencer artis artis paham politik,LABEL_4,0.33347952365875244
majalah tempe,majalah tempe,LABEL_3,0.2559337913990021
gak ada yang ngalahin gimana jahatnya pemerintah indo ke rakyatnya di dunia ini kereeeen juaraaa,ngalahin gimana jahat perintah indo rakyat dunia kereeeen juaraaa,LABEL_4,0.28238728642463684
nasib barisan sakit hati kalah pilpres,nasib baris sakit hati kalah pilpres,LABEL_4,0.28198251128196716
bilang aja iri hati,bilang aja iri hati,LABEL_4,0.22904574871063232
seperti jargon kampanye bocor bocor bocor,jargon kampanye bocor bocor bocor,LABEL_4,0.2564152777194977
kali ini saya kecewa dengan tempo kenapa bahasannya mengenai orang terdekat bukannya suhu jokowi sudah memberikan contoh paling luar biasa dengan menyodorkan anaknya ahhbarang basi kok dibahas,kali kecewa tempo bahas kena orang dekat bukan suhu jokowi beri contoh paling luar biasa sodor anak ahhbarang basi kok bahas,LABEL_4,0.3236194849014282
memang sdh prediksi krn belum ada perencanaan yg matang data awal spt apa sehingga bisa evaluasi untuk menilai keberhasilan hrs uji coba bbrp daerah dg target usia yg jelas bgmn persiapan dan pelaksanaanya dan evaluasi bbrp tahun bukan uji coba cuma bulan di daerah tertentu dan dikunjungi pejabathslnys baik secara kuantitatif tapi kualitas sulit dievakuasi proyek ini hanya sekedar memenuhi janji kampanye yg ujug bgmn pelaksanaan di bawah apalagi sampai ada koprasi merah putih hilirisasi korupsi tepatnya kkn seluruh indonesia,memang sdh prediksi krn rencana matang data awal spt apa evaluasi nilai hasil hrs uji coba bbrp daerah dg target usia jelas bgmn siap pelaksanaanya evaluasi bbrp tahun bukan uji coba cuma bulan daerah tentu kunjung pejabathslnys baik kuantitatif kualitas sulit evakuasi proyek dar penuh janji kampanye ujug bgmn laksana bawah koprasi merah putih hilir korupsi tepat kkn seluruh indonesia,LABEL_4,0.36159607768058777
anak indonesia bayak yang pintar pintar nipu duit rakyat,anak indonesia bayak pintar pintar nipu duit rakyat,LABEL_4,0.2723011076450348
konoha ohh konoha,konoha ohh konoha,LABEL_3,0.2535339891910553
kan sama si hasan b itu disuruh masak,kan sama si hasan b suruh masak,LABEL_4,0.2605200707912445
yang nekat main di mbg ya gila kecuali orang dekat banyak yang ga di bayar cuy,nekat main mbg gila orang dekat banyak bayar cuy,LABEL_4,0.2831295430660248
progam yg tidak bermanfaat untuk rakyat malah menguntungkan para kroninya,progam manfaat rakyat malah untung kroni,LABEL_4,0.2929692268371582
gak kaget lagi cape banget yaallah,kaget cape banget yaallah,LABEL_4,0.25575441122055054
sejak awal sudah bisa ditebak kalau mbg ini sangatsangat amat rawan korupsi gak perlu jadi orang cerdas untuk tau proyek itu mudah dikorupsi,sejak awal tebak kalau mbg sangatsangat rawan korupsi perlu jadi orang cerdas tau proyek mudah korupsi,LABEL_4,0.3087984025478363
bentar lagi hilangdi takedown gak sih ni video ngeri salut sama keberanian tempo elbowcough,bentar hilangdi takedown sih ni video ngeri salut sama berani tempo elbowcough,LABEL_4,0.3004513084888458
apan gua udah bilang mgg pasti sarang korupsi baru klw dipertahankan berarti ada apanya,apan gua udah bilang mgg sarang korupsi baru klw tahan arti apa,LABEL_4,0.29531437158584595
